sofifa_id,player_url,short_name,age,weight_kg,nationality,club,overall,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,team_jersey_number,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning
199914,https://sofifa.com/player/199914/allan-marques-loureiro/20/159586,Allan,28,74,Brazil,Napoli,85,CM,Right,2,3,4,Medium/High,RCM,5.0,2023.0,,,75.0,71.0,78.0,84.0,85.0,84.0,,,,,,
233049,https://sofifa.com/player/233049/jadon-sancho/20/159586,J. Sancho,19,76,England,Borussia Dortmund,84,"RM, LM",Right,2,4,5,Medium/Low,RM,7.0,2022.0,RW,21.0,88.0,72.0,77.0,90.0,36.0,60.0,,,,,,
235790,https://sofifa.com/player/235790/kai-havertz/20/159586,K. Havertz,20,83,Germany,Bayer 04 Leverkusen,84,"CAM, RM",Left,1,4,4,Medium/Medium,RF,29.0,2022.0,SUB,23.0,84.0,78.0,79.0,84.0,44.0,65.0,,,,,,
231443,https://sofifa.com/player/231443/ousmane-dembele/20/159586,O. DembÃ©lÃ©,22,67,France,FC Barcelona,84,"RW, LW",Left,3,5,5,High/Medium,SUB,11.0,2022.0,SUB,11.0,93.0,79.0,80.0,87.0,36.0,57.0,,,,,,
206585,https://sofifa.com/player/206585/kepa-arrizabalaga/20/159586,Kepa,24,85,Spain,Chelsea,84,GK,Right,1,4,1,Medium/Medium,GK,1.0,2024.0,SUB,13.0,,,,,,,84.0,82.0,86.0,85.0,33.0,80.0
210514,https://sofifa.com/player/210514/joao-pedro-cavaco-cancelo/20/159586,JoÃ£o Cancelo,25,74,Portugal,Manchester City,84,RB,Right,2,3,4,High/Medium,SUB,27.0,2025.0,SUB,2.0,90.0,65.0,80.0,84.0,78.0,71.0,,,,,,
211117,https://sofifa.com/player/211117/dele-alli/20/159586,D. Alli,23,80,England,Tottenham Hotspur,84,"CAM, CM",Right,3,3,4,High/High,CAM,20.0,2024.0,LCM,20.0,72.0,81.0,79.0,82.0,71.0,79.0,,,,,,
220814,https://sofifa.com/player/220814/lucas-hernandez/20/159586,L. HernÃ¡ndez,23,76,France,FC Bayern MÃ¼nchen,84,"CB, LB",Left,3,3,2,High/High,LCB,21.0,2024.0,LB,21.0,81.0,54.0,70.0,71.0,83.0,82.0,,,,,,
230658,https://sofifa.com/player/230658/arthur-henrique-ramos-oliveira-melo/20/159586,Arthur,22,73,Brazil,FC Barcelona,84,CM,Right,2,3,4,Medium/Medium,SUB,8.0,2024.0,,,69.0,71.0,81.0,86.0,73.0,70.0,,,,,,
202556,https://sofifa.com/player/202556/memphis-depay/20/159586,M. Depay,25,78,Netherlands,Olympique Lyonnais,84,"CF, LW, CAM",Right,3,3,5,High/Low,LW,11.0,2021.0,ST,10.0,87.0,80.0,81.0,84.0,32.0,78.0,,,,,,
209658,https://sofifa.com/player/209658/leon-goretzka/20/159586,L. Goretzka,24,79,Germany,FC Bayern MÃ¼nchen,84,"CM, CAM, CDM",Right,3,4,3,High/Medium,SUB,18.0,2022.0,RCM,18.0,81.0,77.0,80.0,81.0,75.0,79.0,,,,,,
212194,https://sofifa.com/player/212194/julian-brandt/20/159586,J. Brandt,23,83,Germany,Borussia Dortmund,84,"CAM, LM, RM",Right,2,4,4,Medium/Medium,SUB,19.0,2024.0,SUB,10.0,82.0,78.0,81.0,85.0,40.0,68.0,,,,,,
213345,https://sofifa.com/player/213345/kingsley-coman/20/159586,K. Coman,23,75,France,FC Bayern MÃ¼nchen,84,"LM, RM, LW",Right,2,3,4,Medium/Low,LW,29.0,2023.0,SUB,8.0,92.0,76.0,77.0,87.0,29.0,60.0,,,,,,
206113,https://sofifa.com/player/206113/serge-gnabry/20/159586,S. Gnabry,23,75,Germany,FC Bayern MÃ¼nchen,84,"RM, LM, LW",Right,2,4,4,High/Medium,RW,22.0,2023.0,RW,20.0,90.0,82.0,75.0,86.0,43.0,69.0,,,,,,
216594,https://sofifa.com/player/216594/nabil-fekir/20/159586,N. Fekir,25,75,France,Real Betis,84,CAM,Left,3,3,4,High/Medium,RM,8.0,2023.0,,,78.0,82.0,81.0,88.0,33.0,77.0,,,,,,
192563,https://sofifa.com/player/192563/bernd-leno/20/159586,B. Leno,27,83,Germany,Arsenal,84,GK,Right,3,3,1,Medium/Medium,GK,1.0,2023.0,,,,,,,,,83.0,81.0,78.0,85.0,56.0,84.0
198706,https://sofifa.com/player/198706/luis-alberto-romero-alconchel/20/159586,Luis Alberto,26,74,Spain,Lazio,84,"CAM, CM, CF",Right,2,3,4,Medium/Medium,CM,10.0,2022.0,,,71.0,76.0,84.0,85.0,49.0,59.0,,,,,,
212462,https://sofifa.com/player/212462/alex-nicolao-telles/20/159586,Alex Telles,26,71,Brazil,FC Porto,84,LB,Left,3,2,3,High/High,LB,13.0,2021.0,,,85.0,72.0,84.0,81.0,80.0,76.0,,,,,,
236583,https://sofifa.com/player/236583/jiri-pavlenka/20/159586,J. Pavlenka,27,81,Czech Republic,SV Werder Bremen,84,GK,Right,1,3,1,Medium/Medium,GK,1.0,2021.0,SUB,23.0,,,,,,,86.0,79.0,70.0,88.0,36.0,80.0
198176,https://sofifa.com/player/198176/stefan-de-vrij/20/159586,S. de Vrij,27,78,Netherlands,Inter,84,CB,Right,3,4,2,Medium/High,CB,6.0,2023.0,SUB,5.0,66.0,41.0,62.0,68.0,86.0,74.0,,,,,,
201995,https://sofifa.com/player/201995/felipe-anderson-pereira-gomes/20/159586,Felipe Anderson,26,70,Brazil,West Ham United,84,LM,Right,3,4,4,High/Medium,RM,8.0,2022.0,,,89.0,77.0,79.0,89.0,55.0,61.0,,,,,,
120533,https://sofifa.com/player/120533/kepler-laveran-lima-ferreira/20/159586,Pepe,36,81,Portugal,FC Porto,84,CB,Right,4,3,2,Medium/High,RCB,3.0,2021.0,RCB,3.0,67.0,51.0,57.0,60.0,85.0,85.0,,,,,,
162347,https://sofifa.com/player/162347/joao-filipe-moutinho/20/159586,JoÃ£o Moutinho,32,61,Portugal,Wolverhampton Wanderers,84,CM,Right,3,4,3,High/High,LCM,28.0,2020.0,SUB,8.0,56.0,75.0,85.0,82.0,71.0,67.0,,,,,,
167628,https://sofifa.com/player/167628/stephane-ruffier/20/159586,S. Ruffier,32,93,France,AS Saint-Ãtienne,84,GK,Right,3,3,1,Medium/Medium,GK,16.0,2021.0,,,,,,,,,82.0,84.0,75.0,82.0,48.0,85.0
168435,https://sofifa.com/player/168435/salvatore-sirigu/20/159586,S. Sirigu,32,80,Italy,Torino,84,GK,Right,3,2,1,Medium/Medium,GK,39.0,2022.0,SUB,1.0,,,,,,,84.0,80.0,76.0,82.0,51.0,84.0
171877,https://sofifa.com/player/171877/marek-hamsik/20/159586,M. HamÅ¡Ã­k,31,73,Slovakia,Dalian YiFang FC,84,CM,Right,3,5,3,High/Medium,CAM,17.0,2021.0,,,69.0,77.0,83.0,83.0,72.0,69.0,,,,,,
172879,https://sofifa.com/player/172879/sokratis-papastathopoulos/20/159586,Sokratis,31,85,Greece,Arsenal,84,CB,Right,3,2,2,Medium/High,RCB,5.0,2021.0,RCB,19.0,72.0,51.0,52.0,60.0,84.0,83.0,,,,,,
176266,https://sofifa.com/player/176266/lucas-pezzini-leiva/20/159586,Lucas Leiva,32,78,Brazil,Lazio,84,CDM,Right,3,3,3,Medium/High,LDM,6.0,2022.0,,,62.0,66.0,76.0,78.0,83.0,73.0,,,,,,
176635,https://sofifa.com/player/176635/mesut-ozil/20/159586,M. Ãzil,30,76,Germany,Arsenal,84,"CAM, RW",Left,4,2,4,Medium/Low,CAM,10.0,2021.0,,,70.0,72.0,86.0,84.0,24.0,56.0,,,,,,
177610,https://sofifa.com/player/177610/javier-martinez-aginaga/20/159586,Javi MartÃ­nez,30,86,Spain,FC Bayern MÃ¼nchen,84,"CDM, CB",Right,3,3,2,Low/Medium,SUB,8.0,2021.0,,,48.0,55.0,69.0,63.0,86.0,83.0,,,,,,
177683,https://sofifa.com/player/177683/yann-sommer/20/159586,Y. Sommer,30,79,Switzerland,Borussia MÃ¶nchengladbach,84,GK,Right,3,4,1,Medium/Medium,GK,1.0,2021.0,GK,1.0,,,,,,,79.0,85.0,81.0,87.0,51.0,80.0
180930,https://sofifa.com/player/180930/edin-dzeko/20/159586,E. DÅ¾eko,33,80,Bosnia Herzegovina,Roma,84,ST,Right,3,5,2,Medium/Medium,ST,9.0,2022.0,,,60.0,84.0,71.0,75.0,46.0,73.0,,,,,,
181291,https://sofifa.com/player/181291/georginio-wijnaldum/20/159586,G. Wijnaldum,28,69,Netherlands,Liverpool,84,"CM, CDM",Right,3,3,4,High/High,LCM,5.0,2021.0,CAM,8.0,77.0,73.0,78.0,84.0,76.0,78.0,,,,,,
181458,https://sofifa.com/player/181458/ivan-perisic/20/159586,I. PeriÅ¡iÄ,30,80,Croatia,FC Bayern MÃ¼nchen,84,LM,Right,3,5,4,Medium/Medium,SUB,14.0,2020.0,,,84.0,80.0,78.0,82.0,62.0,77.0,,,,,,
181783,https://sofifa.com/player/181783/mario-mandzukic/20/159586,M. MandÅ¾ukiÄ,33,85,Croatia,Juventus,84,"ST, LW",Right,3,3,3,High/High,ST,17.0,2021.0,,,68.0,80.0,71.0,75.0,65.0,86.0,,,,,,
181872,https://sofifa.com/player/181872/arturo-vidal/20/159586,A. Vidal,32,75,Chile,FC Barcelona,84,"CM, CDM",Right,4,4,3,High/High,SUB,22.0,2021.0,LCM,8.0,67.0,79.0,80.0,78.0,85.0,86.0,,,,,,
183907,https://sofifa.com/player/183907/jerome-boateng/20/159586,J. Boateng,30,90,Germany,FC Bayern MÃ¼nchen,84,CB,Right,4,4,2,Medium/Medium,SUB,17.0,2021.0,,,66.0,50.0,72.0,65.0,84.0,82.0,,,,,,
184432,https://sofifa.com/player/184432/cesar-azpilicueta-tanco/20/159586,Azpilicueta,29,76,Spain,Chelsea,84,"RB, CB",Right,3,3,2,Medium/Medium,RB,28.0,2022.0,SUB,14.0,70.0,55.0,77.0,73.0,85.0,76.0,,,,,,
185020,https://sofifa.com/player/185020/jose-maria-callejon-bueno/20/159586,JosÃ© CallejÃ³n,32,73,Spain,Napoli,84,"RM, RW",Right,3,3,3,High/High,RM,7.0,2020.0,,,89.0,78.0,75.0,83.0,47.0,64.0,,,,,,
186942,https://sofifa.com/player/186942/ilkay-gundogan/20/159586,I. GÃ¼ndoÄan,28,80,Germany,Manchester City,84,"CM, CDM",Right,3,4,4,High/Medium,SUB,8.0,2023.0,LCM,21.0,66.0,74.0,84.0,84.0,72.0,71.0,,,,,,
187961,https://sofifa.com/player/187961/jose-paulo-bezerra-m-junior/20/159586,Paulinho,30,80,Brazil,Guangzhou Evergrande Taobao FC,84,"CM, CAM, CDM",Right,3,3,4,High/High,LCM,8.0,2023.0,,,72.0,81.0,77.0,80.0,78.0,85.0,,,,,,
188377,https://sofifa.com/player/188377/kyle-walker/20/159586,K. Walker,29,70,England,Manchester City,84,RB,Right,3,2,2,High/High,RB,2.0,2024.0,RB,2.0,91.0,63.0,76.0,77.0,81.0,81.0,,,,,,
190286,https://sofifa.com/player/190286/sergio-canales-madrazo/20/159586,Canales,28,65,Spain,Real Betis,84,"CAM, CM, CF",Left,2,3,4,High/Medium,RCM,10.0,2022.0,SUB,11.0,78.0,79.0,83.0,81.0,51.0,66.0,,,,,,
190483,https://sofifa.com/player/190483/douglas-costa-de-souza/20/159586,Douglas Costa,28,70,Brazil,Juventus,84,"LM, RW, LW",Left,3,3,5,High/Medium,SUB,11.0,2022.0,,,94.0,73.0,79.0,91.0,43.0,61.0,,,,,,
197965,https://sofifa.com/player/197965/luis-miguel-afonso-fernandes/20/159586,Pizzi,29,72,Portugal,SL Benfica,84,"RM, CM",Right,3,4,3,High/Medium,RM,21.0,2023.0,SUB,21.0,77.0,77.0,84.0,81.0,63.0,68.0,,,,,,
199434,https://sofifa.com/player/199434/dusan-tadic/20/159586,D. TadiÄ,30,76,Serbia,Ajax,84,"CAM, LW, ST",Left,3,3,4,Medium/Medium,ST,10.0,2023.0,,,68.0,80.0,84.0,85.0,41.0,71.0,,,,,,
200647,https://sofifa.com/player/200647/josip-ilicic/20/159586,J. IliÄiÄ,31,79,Slovenia,Atalanta,84,"CF, ST",Left,3,4,4,Medium/Medium,RS,72.0,2021.0,RM,7.0,70.0,84.0,84.0,85.0,43.0,67.0,,,,,,
204485,https://sofifa.com/player/204485/riyad-mahrez/20/159586,R. Mahrez,28,67,Algeria,Manchester City,84,"RW, RM",Left,3,4,5,Medium/Medium,SUB,26.0,2023.0,,,84.0,78.0,79.0,89.0,38.0,59.0,,,,,,
205678,https://sofifa.com/player/205678/edin-visca/20/159586,E. ViÅ¡Äa,29,63,Bosnia Herzegovina,Medipol BaÅakÅehir FK,84,"RM, RW",Right,2,4,4,High/Medium,RM,7.0,2021.0,,,88.0,79.0,79.0,83.0,47.0,64.0,,,,,,
207863,https://sofifa.com/player/207863/felipe-augusto-de-almeida-monteiro/20/159586,Felipe,30,83,Brazil,AtlÃ©tico Madrid,84,CB,Right,3,3,2,Medium/High,LCB,18.0,2022.0,,,64.0,41.0,57.0,60.0,84.0,87.0,,,,,,
226271,https://sofifa.com/player/226271/fabian-ruiz-pena/20/159586,FabiÃ¡n,23,70,Spain,Napoli,83,"CM, CDM, CAM",Left,1,4,4,Medium/Medium,LCM,8.0,2023.0,,,65.0,78.0,78.0,83.0,74.0,69.0,,,,,,
210413,https://sofifa.com/player/210413/alessio-romagnoli/20/159586,A. Romagnoli,24,78,Italy,Milan,83,CB,Left,2,3,2,Medium/High,LCB,13.0,2022.0,SUB,13.0,63.0,40.0,55.0,66.0,85.0,79.0,,,,,,
226226,https://sofifa.com/player/226226/giovani-lo-celso/20/159586,G. Lo Celso,23,68,Argentina,Tottenham Hotspur,83,"CM, CAM, CF",Left,1,3,4,High/Medium,SUB,18.0,2020.0,RCM,20.0,77.0,78.0,82.0,85.0,65.0,72.0,,,,,,
231281,https://sofifa.com/player/231281/trent-alexander-arnold/20/159586,T. Alexander-Arnold,20,69,England,Liverpool,83,RB,Right,1,4,3,High/Medium,RB,66.0,2024.0,SUB,14.0,80.0,62.0,82.0,78.0,78.0,70.0,,,,,,
232432,https://sofifa.com/player/232432/luka-jovic/20/159586,L. JoviÄ,21,85,Serbia,Real Madrid,83,ST,Right,1,5,3,Medium/Medium,SUB,18.0,2024.0,,,77.0,82.0,68.0,81.0,29.0,74.0,,,,,,
205175,https://sofifa.com/player/205175/arkadiusz-milik/20/159586,A. Milik,25,78,Poland,Napoli,83,ST,Left,3,3,4,Medium/Medium,RS,99.0,2021.0,SUB,7.0,69.0,85.0,64.0,76.0,39.0,74.0,,,,,,
211300,https://sofifa.com/player/211300/anthony-martial/20/159586,A. Martial,23,76,France,Manchester United,83,"LW, ST, LM",Right,3,3,4,Medium/Low,ST,9.0,2024.0,SUB,19.0,89.0,81.0,72.0,86.0,41.0,71.0,,,,,,
212523,https://sofifa.com/player/212523/anderson-souza-conceicao/20/159586,Anderson Talisca,25,80,Brazil,Guangzhou Evergrande Taobao FC,83,"CAM, RW",Left,2,4,4,High/Low,RW,9.0,2022.0,,,77.0,82.0,80.0,81.0,57.0,72.0,,,,,,
213331,https://sofifa.com/player/213331/jonathan-tah/20/159586,J. Tah,23,97,Germany,Bayer 04 Leverkusen,83,CB,Right,2,4,2,Medium/Medium,RCB,4.0,2023.0,SUB,5.0,71.0,27.0,59.0,57.0,83.0,81.0,,,,,,
219683,https://sofifa.com/player/219683/corentin-tolisso/20/159586,C. Tolisso,24,81,France,FC Bayern MÃ¼nchen,83,"CM, CDM",Right,2,3,3,High/Medium,RCM,24.0,2022.0,SUB,12.0,69.0,77.0,79.0,78.0,76.0,79.0,,,,,,
221087,https://sofifa.com/player/221087/pau-lopez-sabata/20/159586,Pau LÃ³pez,24,77,Spain,Roma,83,GK,Left,1,3,1,Medium/Medium,GK,12.0,2024.0,SUB,23.0,,,,,,,82.0,83.0,79.0,84.0,49.0,82.0
224411,https://sofifa.com/player/224411/goncalo-manuel-ganchinho-guedes/20/159586,GonÃ§alo Guedes,22,68,Portugal,Valencia CF,83,"LM, ST",Right,2,4,4,High/Medium,LM,7.0,2024.0,SUB,17.0,90.0,79.0,76.0,84.0,36.0,70.0,,,,,,
226110,https://sofifa.com/player/226110/nicolas-pepe/20/159586,N. PÃ©pÃ©,24,73,Ivory Coast,Arsenal,83,"RM, RW, ST",Left,1,3,4,High/Low,RM,19.0,2024.0,SUB,19.0,91.0,81.0,75.0,85.0,33.0,67.0,,,,,,
229237,https://sofifa.com/player/229237/manuel-akanji/20/159586,M. Akanji,23,91,Switzerland,Borussia Dortmund,83,CB,Right,2,3,2,Medium/High,RCB,16.0,2022.0,CB,5.0,78.0,45.0,68.0,72.0,83.0,80.0,,,,,,
231677,https://sofifa.com/player/231677/marcus-rashford/20/159586,M. Rashford,21,70,England,Manchester United,83,"ST, LM",Right,2,3,5,High/High,LM,10.0,2023.0,SUB,11.0,92.0,82.0,73.0,84.0,45.0,77.0,,,,,,
203574,https://sofifa.com/player/203574/john-stones/20/159586,J. Stones,25,70,England,Manchester City,83,CB,Right,2,4,3,High/Medium,RCB,5.0,2022.0,RCB,5.0,68.0,36.0,70.0,72.0,84.0,77.0,,,,,,
210008,https://sofifa.com/player/210008/adrien-rabiot/20/159586,A. Rabiot,24,80,France,Juventus,83,"CM, CDM",Left,2,3,3,High/Medium,LCM,25.0,2023.0,,,73.0,74.0,79.0,80.0,77.0,80.0,,,,,,
210035,https://sofifa.com/player/210035/alejandro-grimaldo-garcia/20/159586,Grimaldo,23,69,Spain,SL Benfica,83,LB,Left,3,2,3,High/Medium,LB,3.0,2021.0,,,85.0,63.0,79.0,84.0,77.0,71.0,,,,,,
212188,https://sofifa.com/player/212188/timo-werner/20/159586,T. Werner,23,75,Germany,RB Leipzig,83,ST,Right,3,4,3,High/Medium,LS,11.0,2020.0,SUB,9.0,92.0,81.0,67.0,83.0,35.0,69.0,,,,,,
213565,https://sofifa.com/player/213565/thomas-lemar/20/159586,T. Lemar,23,62,France,AtlÃ©tico Madrid,83,"LM, CAM, RM",Left,3,2,4,Medium/Medium,LM,11.0,2023.0,,,83.0,76.0,82.0,85.0,59.0,67.0,,,,,,
220793,https://sofifa.com/player/220793/davinson-sanchez/20/159586,D. SÃ¡nchez,23,79,Colombia,Tottenham Hotspur,83,CB,Right,2,3,2,Medium/High,SUB,6.0,2024.0,LCB,23.0,74.0,45.0,57.0,66.0,83.0,81.0,,,,,,
220834,https://sofifa.com/player/220834/marco-asensio-willemsen/20/159586,Marco Asensio,23,76,Spain,Real Madrid,83,"LW, RW",Left,3,3,4,High/Medium,SUB,20.0,2023.0,RW,20.0,81.0,80.0,82.0,84.0,43.0,62.0,,,,,,
200458,https://sofifa.com/player/200458/lucas-digne/20/159586,L. Digne,25,74,France,Everton,83,LB,Left,2,3,3,High/Medium,LB,12.0,2023.0,,,78.0,69.0,79.0,79.0,80.0,76.0,,,,,,
202166,https://sofifa.com/player/202166/julian-draxler/20/159586,J. Draxler,25,77,Germany,Paris Saint-Germain,83,"CAM, CM, LW",Right,3,5,4,Medium/Medium,SUB,23.0,2021.0,SUB,7.0,77.0,79.0,81.0,86.0,55.0,63.0,,,,,,
204935,https://sofifa.com/player/204935/jordan-pickford/20/159586,J. Pickford,25,77,England,Everton,83,GK,Left,1,4,1,Medium/Medium,GK,1.0,2024.0,GK,1.0,,,,,,,82.0,78.0,87.0,86.0,48.0,82.0
208418,https://sofifa.com/player/208418/yannick-carrasco/20/159586,Y. Carrasco,25,71,Belgium,Dalian YiFang FC,83,LM,Right,3,4,4,High/Medium,LM,10.0,2021.0,SUB,11.0,90.0,80.0,75.0,87.0,39.0,64.0,,,,,,
224179,https://sofifa.com/player/224179/borja-iglesias-quintas/20/159586,Borja Iglesias,26,86,Spain,Real Betis,83,ST,Right,1,3,3,High/Medium,ST,9.0,2024.0,,,67.0,83.0,63.0,76.0,35.0,82.0,,,,,,
192984,https://sofifa.com/player/192984/koen-casteels/20/159586,K. Casteels,27,86,Belgium,VfL Wolfsburg,83,GK,Left,2,2,1,Medium/Medium,GK,1.0,2021.0,SUB,13.0,,,,,,,83.0,79.0,79.0,83.0,45.0,82.0
198717,https://sofifa.com/player/198717/wilfried-zaha/20/159586,W. Zaha,26,66,Ivory Coast,Crystal Palace,83,"CF, LM, LW",Right,2,3,5,High/Low,LS,11.0,2023.0,RW,9.0,91.0,76.0,72.0,88.0,27.0,74.0,,,,,,
200454,https://sofifa.com/player/200454/francisco-alcacer-garcia/20/159586,Paco AlcÃ¡cer,25,72,Spain,Borussia Dortmund,83,ST,Right,2,4,3,Medium/Low,ST,9.0,2023.0,,,79.0,84.0,68.0,80.0,36.0,63.0,,,,,,
201153,https://sofifa.com/player/201153/alvaro-borja-morata-martin/20/159586,Morata,26,84,Spain,AtlÃ©tico Madrid,83,ST,Right,3,4,3,High/High,LS,9.0,2020.0,ST,7.0,81.0,79.0,71.0,80.0,31.0,72.0,,,,,,
205693,https://sofifa.com/player/205693/sebastien-haller/20/159586,S. Haller,25,82,France,West Ham United,83,ST,Right,1,2,3,High/Medium,ST,22.0,2024.0,,,72.0,81.0,62.0,76.0,51.0,82.0,,,,,,
207566,https://sofifa.com/player/207566/william-silva-de-carvalho/20/159586,William Carvalho,27,83,Portugal,Real Betis,83,"CDM, CM",Right,3,4,3,Medium/Medium,CDM,14.0,2023.0,LCM,14.0,42.0,57.0,77.0,74.0,79.0,85.0,,,,,,
212404,https://sofifa.com/player/212404/federico-bernardeschi/20/159586,F. Bernardeschi,25,77,Italy,Juventus,83,"RM, CAM",Left,2,3,5,High/Medium,SUB,33.0,2022.0,RW,20.0,81.0,75.0,81.0,87.0,60.0,66.0,,,,,,
217940,https://sofifa.com/player/217940/dakonam-djene/20/159586,D. DjenÃ©,27,72,Togo,Getafe CF,83,CB,Right,1,4,2,Medium/High,RCB,2.0,2021.0,,,72.0,37.0,61.0,61.0,83.0,79.0,,,,,,
188152,https://sofifa.com/player/188152/oscar-dos-santos-emboaba/20/159586,Oscar,27,71,Brazil,Shanghai SIPG FC,83,"CAM, CM",Right,3,3,4,High/Medium,RCM,8.0,2020.0,,,74.0,76.0,83.0,81.0,55.0,50.0,,,,,,
188943,https://sofifa.com/player/188943/kevin-trapp/20/159586,K. Trapp,28,86,Germany,Eintracht Frankfurt,83,GK,Right,2,4,1,Medium/Medium,GK,1.0,2024.0,SUB,12.0,,,,,,,82.0,77.0,79.0,85.0,49.0,83.0
198141,https://sofifa.com/player/198141/marc-bartra-aregall/20/159586,Bartra,28,73,Spain,Real Betis,83,CB,Right,3,3,3,High/Medium,RCB,5.0,2023.0,,,73.0,61.0,73.0,72.0,82.0,74.0,,,,,,
198950,https://sofifa.com/player/198950/pablo-sarabia-garcia/20/159586,Pablo Sarabia,27,70,Spain,Paris Saint-Germain,83,"CAM, CM, RM",Left,2,4,4,High/Medium,SUB,19.0,2024.0,,,75.0,76.0,82.0,84.0,57.0,57.0,,,,,,
199987,https://sofifa.com/player/199987/jasper-cillessen/20/159586,J. Cillessen,30,83,Netherlands,Valencia CF,83,GK,Right,3,3,1,Medium/Medium,GK,13.0,2023.0,GK,1.0,,,,,,,82.0,83.0,78.0,83.0,52.0,81.0
200949,https://sofifa.com/player/200949/lucas-rodrigues-m-silva/20/159586,Lucas Moura,26,70,Brazil,Tottenham Hotspur,83,"CF, RM, LM",Right,3,4,4,High/Medium,SUB,27.0,2024.0,,,92.0,79.0,76.0,87.0,42.0,66.0,,,,,,
204970,https://sofifa.com/player/204970/florian-thauvin/20/159586,F. Thauvin,26,70,France,Olympique de Marseille,83,"RW, RM",Left,2,3,4,High/Medium,RW,26.0,2021.0,SUB,20.0,83.0,80.0,81.0,83.0,41.0,69.0,,,,,,
205498,https://sofifa.com/player/205498/luiz-frello-filho-jorge/20/159586,Jorginho,27,67,Italy,Chelsea,83,"CM, CDM",Right,2,3,3,Medium/Medium,CDM,5.0,2023.0,CM,8.0,55.0,63.0,84.0,81.0,70.0,73.0,,,,,,
1179,https://sofifa.com/player/1179/gianluigi-buffon/20/159586,G. Buffon,41,92,Italy,Juventus,83,GK,Right,4,2,1,Medium/Medium,SUB,77.0,2024.0,,,,,,,,,78.0,77.0,74.0,80.0,33.0,91.0
5479,https://sofifa.com/player/5479/iker-casillas-fernandez/20/159586,Casillas,38,84,Spain,FC Porto,83,GK,Left,4,2,1,Medium/Medium,RES,1.0,2020.0,,,,,,,,,85.0,75.0,61.0,84.0,55.0,86.0
104389,https://sofifa.com/player/104389/rune-almenning-jarstein/20/159586,R. Jarstein,34,86,Norway,Hertha BSC,83,GK,Right,2,4,1,Medium/Medium,GK,22.0,2021.0,GK,1.0,,,,,,,79.0,82.0,76.0,84.0,43.0,86.0
139720,https://sofifa.com/player/139720/vincent-kompany/20/159586,V. Kompany,33,85,Belgium,RSC Anderlecht,83,CB,Right,4,3,2,Medium/High,LCB,4.0,2022.0,CB,4.0,50.0,53.0,65.0,64.0,84.0,79.0,,,,,,
157481,https://sofifa.com/player/157481/raul-albiol-tortajada/20/159586,RaÃºl Albiol,33,82,Spain,Villarreal CF,83,CB,Right,3,3,2,Low/High,RCB,3.0,2022.0,,,48.0,41.0,61.0,63.0,86.0,72.0,,,,,,
159261,https://sofifa.com/player/159261/fabio-quagliarella/20/159586,F. Quagliarella,36,79,Italy,Sampdoria,83,ST,Right,2,4,4,Medium/Medium,ST,27.0,2020.0,SUB,21.0,69.0,89.0,75.0,80.0,30.0,65.0,,,,,,
163587,https://sofifa.com/player/163587/kasper-schmeichel/20/159586,K. Schmeichel,32,89,Denmark,Leicester City,83,GK,Right,2,3,1,Medium/Medium,GK,1.0,2023.0,GK,1.0,,,,,,,82.0,77.0,79.0,88.0,58.0,79.0
167397,https://sofifa.com/player/167397/radamel-falcao-garcia-zarate/20/159586,Falcao,33,72,Colombia,AS Monaco,83,ST,Right,3,4,3,High/Medium,LS,9.0,2020.0,ST,9.0,65.0,82.0,69.0,77.0,43.0,72.0,,,,,,
168609,https://sofifa.com/player/168609/joao-miranda-de-souza-filho/20/159586,Miranda,34,78,Brazil,Jiangsu Suning FC,83,CB,Right,3,3,2,Medium/High,RCB,13.0,2024.0,,,64.0,49.0,60.0,68.0,84.0,74.0,,,,,,
169416,https://sofifa.com/player/169416/carlos-vela/20/159586,C. Vela,30,77,Mexico,Los Angeles FC,83,"RW, LW, CAM",Left,3,2,4,High/Low,RW,10.0,2022.0,,,80.0,82.0,78.0,84.0,31.0,67.0,,,,,,
170481,https://sofifa.com/player/170481/ezequiel-garay/20/159586,E. Garay,32,90,Argentina,Valencia CF,83,CB,Right,3,3,2,Medium/Medium,RCB,24.0,2020.0,,,43.0,60.0,67.0,62.0,82.0,81.0,,,,,,
178005,https://sofifa.com/player/178005/rui-pedro-dos-santos-patricio/20/159586,Rui PatrÃ­cio,31,84,Portugal,Wolverhampton Wanderers,83,GK,Left,3,2,1,Medium/Medium,GK,11.0,2022.0,GK,1.0,,,,,,,84.0,80.0,77.0,82.0,55.0,81.0
178518,https://sofifa.com/player/178518/radja-nainggolan/20/159586,R. Nainggolan,31,77,Belgium,Cagliari,83,"CAM, CM",Right,3,3,3,High/High,CAM,4.0,2020.0,,,72.0,79.0,78.0,83.0,83.0,82.0,,,,,,
178562,https://sofifa.com/player/178562/ever-banega/20/159586,E. Banega,31,71,Argentina,Sevilla FC,83,"CDM, CM, CAM",Right,3,4,4,High/Medium,RCM,10.0,2020.0,,,61.0,73.0,84.0,82.0,77.0,70.0,,,,,,
