Spam,Text
0,"Ja, ja, ja, ja, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein."
0,"Jedenfalls gehe ich jetzt alleine einkaufen, weil meine Schwester noch nicht fertig ist."
0,"In LUTON 0125698789 ringt mich, wenn es um dich geht."
1,Hey ich bin wirklich geil wollen chatten oder sehen mich nackten Text heiß auf 69698 Text um 150 Uhr abmelden Text stoppen 69698
0,Warum du Dint mit uns kommst.
0,Das gleiche. Wana planen eine Reise sometme dann
0,"Noch nicht sicher, immer noch versuchen, ihn zu erreichen"
1,"Ur Klingelton Service hat sich geändert! 25 Kostenlose Credits! Gehen Sie zu club4mobiles.com, um Inhalte jetzt zu wählen! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT"
0,Das Evo. Ich musste nur Flash herunterladen.
1,Klingeltone Club: Holen Sie sich die UK Singles Chart auf Ihrem Handy jede Woche und wählen Sie jede Top-Qualität Klingelton! Diese Nachricht ist kostenlos.
0,"Komm zu Mu, wir klären unsere Drogensituation."
0,"Die Nacht ist für einen anderen Tag beendet, der Morgen ist auf besondere Weise gekommen. Mögen Sie lächeln wie die Sonnenstrahlen und lassen Ihre Sorgen in der blauen Bucht."
1,HMV BONUS SPECIAL 500 Pfund echte HMV Gutscheine gewonnen werden. Beantworten Sie einfach 4 einfache Fragen. Jetzt spielen! Senden Sie HMV an 86688 Mehr Info:www.100percent-real.com
0,"Usf ich denke, könnte genauso gut 1 Auto nehmen"
0,"Keine Einwände, mein bf kommt nicht."
0,"Thanx... - Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein. nein, nein, nein, nein, nein. nein."
0,"Sag raub ihm, er soll sich im Theater verarschen."
0,"Toll, wir sehen uns gleich."
0,"Also, welche Art von Essen magst du?"
0,"Alles fertig, alles in vollem Gange, Feiern schon in vollem Gange?"
0,Du wurdest ein Werkzeug genannt?
0,"Wen u jemanden vermissen, die Person ist definitiv speziell für u.... Aber wenn die Person so speziell ist, warum sie zu vermissen, nur Keep-in-touch gdeve.."
0,"Ich habe um Geld gebeten, wie weit."
0,"Okay, das ist okay."
0,"Ja, ich glaube, mein gewöhnlicher Typ ist von gestern Abend noch ohnmächtig geworden, wenn du jemanden findest, der mir Bescheid sagt und ich falle runter"
0,"K, ich komme heute Abend vorbei, wenn meine Klasse früh rausgeht."
0,In Ordnung.
0,"hi baby im cruisin mit meine freundin was r u up 2? rufen Sie mich in und Stunde zu Hause, wenn das in Ordnung ist oder fone mich auf diesem fone jetzt lieben jenny xxx"
0,"Mein Leben bedeutet mir viel, Nicht weil ich mein Leben liebe, Aber weil ich die Menschen in meinem Leben liebe, Die Welt nennt sie Freunde, Ich nenne sie meine Welt:-).. Ge:-).."
0,"Sehr geehrte,shall mail tonite.busy auf der Straße,shall aktualisieren Sie tonite.things sehen ok.varunnathu edukkukayee raksha ollu.but a good one in real sinne."
0,"Hey, du hast Gautham deinen Namen gesagt?"
0,Haf u fand ihn? Ich fühle mich so dumm da v cam arbeitete.
0,"Hey, 4 hat das Zeug."
0,Sind Sie so viel buzzy
0,Ich habe die Nachricht versehentlich gelöscht.
1,T-Mobile-Kunde können Sie jetzt Ihre kostenlose CAMERA PHONE-Upgrade & eine Pay & Go-Sim-Karte für Ihre Loyalität. Rufen Sie auf 0845 021 3680.Angebot endet 28thFeb.T&C gelten
0,"Es sei denn, es ist eine Situation, wo Sie gehen GURL wäre angemessener"
0,"Aber am Ende meines Lebens, wenn ich sterbe plz halten eine Rose auf meinem Grab und sagen, STUPID I MISS U.. HABEN A NICE DAY BSLVYL"
0,Ich kann das Telefon jetzt nicht wählen. Pls senden eine Nachricht
0,"Brauchen Sie einen Kaffee run tomo?Kann nicht glauben, dass es die Zeit der Woche bereits"
0,"Awesome, ich erinnere mich, das letzte Mal haben wir jemand hoch zum ersten Mal mit Diesel :V"
0,"Scheiße, die wirklich schockierend und beängstigend ist, kann sich nicht vorstellen, für eine Sekunde. Def up für Nacht aus. Glauben Sie, es gibt irgendwo könnte ich für Nacht abstürzen, sparen Sie auf Taxi?"
0,"Oh und nebenbei, du hast mehr Essen im Kühlschrank! Willst du heute Abend essen gehen?"
0,Er ist ein womdarvoller Schauspieler
1,"SMS. ac Blind Date 4U!: Rodds1 ist 21/m von Aberdeen, Vereinigtes Königreich. Prüfen Sie Ihn aus http://img. sms. ac/W/icmb3cktz8r7!-4 keine Blind Dates senden HIDE"
0,"Von dem, was ich remb... ich denke, sollte sein kann Buch..."
0,"Jos fragen, ob u wana treffen sich?"
0,"Unsere Freundschaft hängt an einem Faden, weil U nichts kauft."
1,"TheMob> Schauen Sie sich unsere neueste Auswahl an Inhalten, Spiele, Tones, Klatsch, Babes und Sport, Halten Sie Ihr Handy fit und funky Text WAP to 82468"
0,Wo sind die Garagenschlüssel? Sie sind nicht auf dem Bücherregal
0,Heute ist ACCEPT TAG..U Akzeptieren Sie mich als? Bruder Schwester Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No RPly bedeutet Feind
1,"Denken Sie ur smart? Gewinnen Sie £200 diese Woche in unserem wöchentlichen Quiz, Text PLAY zu 85222 jetzt!T&Cs GewinnerClub PO BOX 84, M26 3UZ. 16+. GBP1.50/Woche"
0,"Er sagt, er wird mich anrufen, wenn sein Freund das Geld hat, aber dass er definitiv vor Ende der Woche kauft."
0,"Hallo, wie ich mit u 2day war, ist der normale Weg&das ist das wirkliche Ich. UR unique&Ich hoffe, ich kenne u 4 den Rest meines Lebens. Hoffnung u finden wot war verloren."
0,Du hast mir einen schönen Tag bereitet.
0,K.k:)Vorsicht glücklicher Pongal.
0,"Ich schätze, wir können 4 kb n Power-Yoga... Haha, dunno, wir können Tahan Power-Yoga nicht... Thk got lo oso, vergaß Liao..."
0,"Nicht wirklich Kerl, haben keine Freunde ich habe Angst :("
1,"Nur Dezember! Hatten Sie Ihr Handy 11mths+? Sie sind berechtigt, das neueste Farbkamera-Mobil kostenlos zu aktualisieren! Rufen Sie die Mobile Update Co GRATIS auf 08002986906"
0,"Kaffeekuchen, ich schätze..."
0,"Frohe Weihnachten für dich auch Babe, ich liebe dich *Küsse*"
0,"Hey, warum schauen wir uns nicht einfach x Männer an und essen..."
0,"cud u tell ppl im gona b a bit l8 cos 2 Busse hav gon vorbei, weil sie voll waren & im noch warten 4 1. Pete x"
0,Das wäre toll. Wir werden in der Gilde sein. Könnte sich auf Bristol Straße oder irgendwo treffen - wird in Kontakt am Wochenende. Unsere Pläne nehmen Flug! Haben Sie eine gute Woche
0,"Kein Problem, wie geht's dir?"
0,Keine Anrufe..Nachrichten..fehlte Anrufe
0,Hallo da:)wie ist die heutige Klasse?
0,"Ich würde sagen, das ist ein gutes Zeichen, aber du kennst meine Erfolgsbilanz beim Lesen von Frauen."
0,"Cool, sims mir, wenn du geparkt bist."
0,"Ich lese den Text, den ich dir gerade geschickt habe."
0,K.k:)apo k.good Film.
0,Vielleicht könnte ich Tomo ausbuchen und es dann sofort zurückgeben.
1,Rufen Sie Deutschland für nur 1 Pence pro Minute! Rufen Sie von einer festen Linie über den Zugang 0844 861 85 85. Keine Vorauszahlung. Direkter Zugang!
0,"Jede Chance, die Sie vielleicht mit mir verdunstet haben, sobald Sie meine Privatsphäre verletzt haben, indem Sie meine Telefonnummer aus dem Papierkram Ihres Arbeitgebers gestohlen haben. Nicht cool überhaupt. Bitte kontaktieren Sie mich nicht wieder oder ich werde Sie Ihrem Vorgesetzten melden."
1,Valentinstag Special! Gewinnen Sie über £ 1000 in unserem Quiz und nehmen Sie Ihren Partner auf die Reise eines Lebens! Senden Sie GO zu 83600 jetzt. 150p/msg rcvd. CustCare:08718720201.
0,"Ta-Daaaaa! Ich bin zu Hause Babe, bist du noch wach?"
0,"Wie kommt es, dass du vorher nicht geweint und gegessen wurdest?"
0,Nur schlafen..und Surfen
0,"Tut mir leid, ich rufe später an."
0,Rufst du mein Handy an?
0,"Ok, das ist eine Menge tolles Thanx."
0,"Ich nehme an, der Beitrag ist dann gekommen! Sie müssen 1000s von Texten jetzt haben! Happy reading. Mein von wiv hallo caroline am Ende ist mein Favorit. Segne ihn"
0,Wo u versteckt Fremde?
0,"Ich bin nicht daran interessiert, so etwas zu tun."
0,Meine Schwester hat gestern zwei Runden in Birla Soft geleert.
0,Gudnite....tc...Praxis läuft weiter
0,Dis ist yijue. Ich jus sah ur mail. Falls huiming havet gesendet u mein num. Dis ist mein num.
0,Ein kleines Prestigeproblem jetzt.
1,"Lust auf einen Shag? Ich tue.Interessiert? sextextuk.com txt XXUK SUZY bis 69876. Txts kosten 1,50 pro msg. TnCs auf der Website. X"
0,Ich melde mich nur bei dir. Wirklich vermissen Sie Jeremiah. Haben Sie einen tollen Monat
0,"Nee kann dir da nicht helfen, ich hatte noch nie ein iPhone"
0,"Wenn du in anderthalb Stunden nicht in meinem Auto bist, werde ich verrückt."
0,"HEUTE ist Sorry Tag.! Wenn jemals ich wütend auf Sie war, wenn jemals ich falsch benommen oder verletzt Sie? plz plz nur SLAP URSELF Bcoz, Seine Ur-Fehler, Ich bin im Grunde gut"
0,"Jay und ich versuchen herauszufinden, wie viel wir sicher für Gras ausgeben können."
0,== Weblinks ==* Offizielle Website (englisch)== Einzelnachweise ==
0,"Vielen Dank für Ihren Anruf.Vergessen zu sagen Happy Onam zu Ihnen Sirji.Ich bin in Ordnung hier und erinnerte mich an Sie, als ich eine Versicherungsperson traf.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG, die TISSCO, Tayseer beigetreten."
1,Herzlichen Glückwunsch ur vergeben 500 CD-Gutscheine oder 125gift garantiert & Freier Eintritt 2 100 wkly ziehen txt MUSIC an 87066 TnCs www.Ldew.com1win150ppmx3age16
1,Ur cash-balance ist derzeit 500 Pfund - zur Maximierung ur cash-in jetzt senden CASH auf 86688 nur 150p/msg. CC: 08708800282 HG/Suite342/2Lands Reihe/W1J6HL
0,"Ich bin Schauspieler. Wenn ich arbeite, arbeite ich abends und schlafe spät. Da ich im Moment arbeitslos bin, schlafe ich immer zu spät. Wenn du arbeitslos bist, ist jeder Tag Samstag."
0,"Hallo! Gerade hier angekommen, st andrews-boy ist ein langer Weg! Seine Kälte. Ich werde Sie auf dem Laufenden halten"
0,kühles Chikku-Chikku:-):-DB-)
0,"Oh, okay, kein Problem."
0,Überprüfen Sie den Status von Audrey jetzt
0,"Ich freue mich darauf, Sie endlich zu treffen."
0,"Guten Nachmittag Sonnenschein! Wie dämmert dieser Tag? Sind wir erfrischt und glücklich, am Leben zu sein? Atmen wir in der Luft und Lächeln? Ich denke an dich, meine Liebe... Wie immer"
0,"Ich weiß, dass Z sich um mich kümmern wird."
1,"Update_Now - Xmas Angebot! Neueste Motorola, SonyEricsson & Nokia & Free Bluetooth! Doppel Mins & 1000 Txt auf Orange. Rufen Sie MobileUpd8 auf 08000839402 oder call2optout/F4Q="
1,Hier ist Ihr Rabattcode RP176781. Um weitere Nachrichten zu stoppen Antwort stoppen. www.regalportfolio.co.uk. Customer Services 08717205546
0,Wo kommt die Watuniform rein?
0,"Cool, sims mir, wenn du bereit bist."
0,"Hallo mein Jungetoy... Geeee Ich vermisse dich bereits und ich bin gerade aufgewacht. Ich wünschte, du wärst hier im Bett mit mir, kuscheln mich. Ich liebe dich..."
0,Ich werde dich auch im Bett verwöhnen :)
0,Ich gehe zum Bad wird msg Sie nächste &lt;#&gt; min..
0,"Ich kann nicht weiter mit Menschen reden, wenn ich nicht sicher bin, dass ich sie bezahlen kann, wenn sie dem Preis zustimmen. Also pls sagen mir, was Sie wirklich kaufen wollen und wie viel Sie bereit sind, zu zahlen"
1,"Vielen Dank für Ihre Ringtone Bestellung, Referenz T91. Sie werden GBP 4 pro Woche berechnet. Sie können sich jederzeit abmelden, indem Sie den Kundenservice unter 09057039994 anrufen."
0,"Kannst du sagen, was passiert?"
0,Du hättest mich sehen können..ich habe dich nicht erkannt Face.:)
0,"Nun, es gibt nicht viele Dinge, die in Lindsay auf New years *sighs* Einige Bars in Ptbo und der blaue Reiher hat etwas los"
0,"Behalten Sie meinen payasam dort, wenn Rinu bringt"
0,"Ich lehrte, dass Ranjith Sir rief mich. So nur ich sms so. Becaus hes Überprüfung über Projekt. Prabu erzählte heute, so nur pa dont Fehler mich.."
0,"Ich schätze, das ist, warum Sie besorgt sind. Sie müssen wissen, dass es einen Weg gibt, den Körper selbst zu reparieren. Und ich bin ziemlich sicher, Sie sollten sich keine Sorgen machen. Wir nehmen es langsam. Zuerst die Tests, werden sie führen, wenn Ihre Eisprung ist dann einfach entspannen. Nichts, was Sie gesagt haben, ist ein Grund, sich zu sorgen, aber ich werde weiterhin folgen Sie."
0,"Ja sicher, gib mir ein paar Minuten, um meine Brieftasche aufzuspüren."
0,"Hey, lass es. Keine große Sache:-) Pass auf dich auf."
0,"Hey, ich komme zu spät... triff dich um 945+"
1,"Doppelte Minuten und txts 4 6Monate Kostenlose Bluetooth auf Orange. Erhältlich auf Sony, Nokia Motorola Telefone. Rufen Sie MobileUpd8 auf 08000839402 oder call2optout/N9DX"
0,Es dauerte Mr Eule 3 Licks
0,"Kundenort, an dem ich Sie anrufe."
0,"Mm die Zeit, die Sie nicht mögen Spaß"
1,4mths Halbpreis Orange Line Vermietung & die neuesten Kamera-Handys 4 KOSTENLOS. Hatte Ihr Telefon 11mths? Rufen Sie MobilesDirect kostenlos auf 08000938767 jetzt zu aktualisieren! or2stoptxt
0,Du isst jetzt mein Mittagsbuffet und isst schon?
0,"So spät, Fr-Dinner?"
0,"Hey, dieser saß also, gehen wir nur zu den Intro Pilates oder auch zum Kickboxen?"
0,Morgen kann ich nur in Ordnung sein.
0,"Ja, ich denke schon. Ich bin im Büro, aber mein Schoß ist im Zimmer, ich denke, das ist für die letzten Tage."
0,Um wie viel Uhr geht's?
0,Von hier nach Der Leistungspreis wird alle zwei Monate berechnet.nicht für den aktuellen Zeitraum von einem Monat.
0,"War tatsächlich schlafend und immer noch möglich, wenn u zurückrufen. So ein Text ist gr8. Sie Rock sis. Wird u einen Text senden, wenn ich aufwache."
0,"Sie setzen immer Ihr Geschäft da draußen. Sie setzen Bilder von Ihrem Arsch auf Facebook. Sie sind einer der offensten Menschen, die ich je getroffen habe. Warum sollte ich denken, ein Bild von Ihrem Zimmer würde Sie verletzen, machen Sie sich verletzt fühlen."
0,"Guten Abend Sir, Al Salam Wahleykkum.sharing a happy news.Durch die Gnade Gottes, bekam ich ein Angebot von Tayseer, TISSCO und ich joined.Hope Sie sind in Ordnung.Inshah Allah, treffen Sie irgendwann.Rakhesh, Visitor aus Indien."
0,Hmmm...k...aber ich möchte das Feld schnell da:- ändern)ich möchte Systemadministrator oder Netzwerkadministrator bekommen..
1,"FREE RINGTONE Text FIRST bis 87131 für einen Poly oder Text GET bis 87131 für einen echten Ton! Hilfe? 0845 2814032 16 nach dem ersten freien, Töne sind 3x£150pw bis e£nd txt stop"
0,"Wie ist Chechi, hast du mit ihr gesprochen?"
0,Die Haarcreme wurde nicht verschickt.
0,"Nichts davon passiert, bis du herkommst."
0,"Ja, der große loxahatchee xmas Baum brennt von &lt;#&gt; beginnt in einer Stunde"
0,"Haha sich daran gewöhnen, an Usf Mann zu fahren, ich kenne viele Steiner"
0,"Alles war gut bis leicht katastrophal Klasse diese pm mit meiner fav Lieblinge! Hoffnung Tag frei ok. Kaffee wld gut sein, wie kann nicht zu spät bleiben morgen. Gleiche Zeit + Ort wie immer?"
0,"Hallo, gute Woche, Lust auf einen Drink oder was später?"
0,Richtung Busetop
0,Nachricht:einige Text fehlt* Absender:Name fehlt* *Nummer fehlt *Sende:Datum fehlt *Missing U a lot thats y alles fehlt über fullonsms.com gesendet
0,"Kommen Sie bei uns vorbei, damit wir den Plan für dieses Wochenende ausbügeln können."
0,"Denn ich will, dass es dein Ding ist"
0,"Okay, ich gehe auch yan jiu... wir können ard oso überspringen, cine den go mrt one, bla bla bla..."
0,Bringen Sie ein paar Wendy =D nach Hause
1,100 dating service cal;l 09064012103 box334sk38ch
0,Was gibt es da. Dont u wollen schlafen
0,"Na gut, ich habe jetzt ein neues Ziel."
1,Freier Eintritt in unsere wöchentliche £250-Wettbewerb nur Text das Wort WIN zu 80086 JETZT. 18 T&C www.txttowin.co.uk
0,"Okay, ich gehe in ein paar Minuten raus und simse mir, wo ich dich treffen soll."
1,Senden Sie ein Logo 2 ur Liebhaber - 2 Namen durch ein Herz verbunden. Txt LOVE NAME1 NAME2 MOBNO zB LOVE ADAM EVE 07123456789 bis 87077 Yahoo! POBox36004W45WQ TxtNO 4 keine Anzeigen 150p
0,Ja:)von letzter Woche an nehme ich live an.
1,"Jemand hat unsere Dating-Service kontaktiert und eingegeben Ihr Telefon, weil sie Lust auf Sie! Um herauszufinden, wer es ist Anruf aus einem Festnetz 09111032124. PoBox12n146tf150p"
0,Siva ist in der Herberge aha:-.
1,URGENT! Ihre Handy-Nummer wurde mit einem £2000 Preis GARANTEED ausgezeichnet. Rufen Sie 09058094455 von Land Linie. Anspruch 3030. Nur gültig 12 Stunden
0,Senden Sie dies an ur Freunde und empfangen Sie etwas über ur Stimme.... Wie ist mein sprechender Ausdruck? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful der Haltung 6.romantic 7.shy 8.Attraktiv 9.funny &lt;#&gt;.irritating &lt;#&gt;.lovable. antwortet mir..
0,"Okay, sie wird wieder gesund."
0,"aathi..wo bist du, Liebling.."
0,Irgendwelche Schmerzen beim Wasserlassen?
0,"7 bei esplanade.. Dürfen Sie mir einen Aufzug geben, weil ich heute kein Auto habe.."
0,"Ich möchte dringend ein BMW Auto kaufen..its vry dringend.aber hv ein Mangel an &lt;#&gt; Lacs.es gibt keine Quelle, um zu dis amt. &lt;#&gt; lacs..das ist mein Problem"
0,Zu Hause beim Fernsehen.
0,"Nimmt sie normalerweise fünfzehn verdammte Minuten, um auf eine ja oder keine Frage zu antworten?"
1,Herzlichen Glückwunsch! Nokia 3650 Videokamera Telefon ist Ihr Anruf 09066382422 Anrufe Kosten 150ppm Ave Anruf 3mins variieren von Handys 16+ Schließen 300603 nach BCM4284 Ldn WC1N3XX
0,Gebuchtes Ticket für Pongal?
0,Du bist jetzt verfügbar? Ich bin wie in der Gegend von Hillsborough &amp; &lt;#&gt; th
0,Die gesendete Nachricht wird nach &lt;#&gt; Dollar gefragt. Shoul ich bezahle &lt;#&gt; oder &lt;#&gt;?
0,"Fragen Sie G oder Iouri, ich habe die Geschichte schon zehn Mal erzählt"
0,"Wie lange dauert Apfelbiene, verdammt?"
0,"Hallo Hoffnung u erhalten diese txt~Reise wurde gd, jetzt etwa 50 Minuten spät, denke ich."
0,"Aber ich muss es. Ich mag es, Liebe zu haben und zu arrangieren."
0,"Ja..er ist wirklich toll..bhaji sagte kallis besten Cricketspieler nach Sachin in der Welt:).sehr hart, um herauszukommen."
0,Du solltest mich aufwecken &gt;:(
0,"Ich sah ihn auch, aber ich fand eine Gruppe Liao."
0,"Tut mir leid, ich rufe später an."
0,"Hey, hey, hey, wir haben die MONKEESPEOPLE-Sache, die wir monkeyaround! Wie ist es, howu doin? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"
0,"Tut mir leid, meine Batterie ist gestorben, ich kann vorbeikommen, aber ich bekomme nur ein Gramm für den Moment, wo ist dein Platz?"
0,"Gut gemacht, Blimey, Bewegung, ja, ich erinnere mich irgendwie daran, was das ist."
0,"Ich bekomme keine Konzentration, lieber du weißt, du bist mein Geist und alles :-)"
0,LOL... Haben Sie Pläne für neue Jahre gemacht?
0,10 min später k...
0,Das ist eine Menge!
0,"Danke für diese Hoffnung, dass du heute einen guten Tag hattest."
0,"K:)k:)was sind Details, die Sie übertragen möchten?acc nicht genug?"
0,"Ja, es war hart, aber wir sind optimistisch, dass sich die Dinge in diesem Monat verbessern werden."
1,"Kredit für jeden Zweck £500 - £75,000. Hausbesitzer + Mieter willkommen. Wurden Sie zuvor abgelehnt? Wir können noch helfen. Rufen Sie kostenlos 0800 1956669 oder Text zurück 'Hilfe'"
